id,digit
2724,7
2725,4
2726,5
2727,8
2728,1
2729,6
2730,6
2731,0
2732,1
2733,9
2734,8
2735,5
2736,3
2737,5
2738,6
2739,3
2740,8
2741,5
2742,7
2743,8
2744,2
2745,0
2746,8
2747,0
2748,4
2749,6
2750,5
2751,7
2752,5
2753,1
2754,9
2755,0
2756,6
2757,3
2758,0
2759,3
2760,4
2761,3
2762,6
2763,2
2764,3
2765,3
2766,9
2767,5
2768,8
2769,2
2770,1
2771,3
2772,4
2773,9
2774,3
2775,6
2776,3
2777,7
2778,7
2779,4
2780,5
2781,0
2782,8
2783,4
2784,0
2785,8
2786,1
2787,9
2788,4
2789,0
2790,7
2791,6
2792,0
2793,9
2794,1
2795,7
2796,5
2797,2
2798,6
2799,8
2800,8
2801,1
2802,4
2803,1
2804,1
2805,6
2806,8
2807,0
2808,7
2809,9
2810,3
2811,4
2812,9
2813,6
2814,9
2815,3
2816,1
2817,5
2818,9
2819,2
2820,1
2821,1
2822,3
2823,8
2824,4
2825,8
2826,9
2827,6
2828,5
2829,5
2830,7
2831,1
2832,9
2833,9
2834,9
2835,4
2836,9
2837,2
2838,1
2839,9
2840,6
2841,7
2842,4
2843,4
2844,0
2845,6
2846,4
2847,4
2848,6
2849,4
2850,4
2851,1
2852,2
2853,0
2854,0
2855,7
2856,0
2857,0
2858,0
2859,1
2860,6
2861,7
2862,1
2863,5
2864,9
2865,9
2866,9
2867,9
2868,7
2869,2
2870,9
2871,4
2872,7
2873,6
2874,0
2875,9
2876,8
2877,6
2878,7
2879,6
2880,2
2881,0
2882,8
2883,1
2884,8
2885,4
2886,7
2887,9
2888,7
2889,1
2890,3
2891,9
2892,3
2893,2
2894,3
2895,8
2896,7
2897,0
2898,7
2899,9
2900,1
2901,0
2902,6
2903,3
2904,1
2905,9
2906,8
2907,3
2908,9
2909,2
2910,4
2911,5
2912,9
2913,8
2914,9
2915,2
2916,0
2917,9
2918,3
2919,1
2920,9
2921,4
2922,5
2923,6
2924,8
2925,5
2926,8
2927,5
2928,7
2929,6
2930,1
2931,1
2932,5
2933,3
2934,7
2935,1
2936,9
2937,0
2938,0
2939,5
2940,7
2941,8
2942,4
2943,3
2944,1
2945,8
2946,3
2947,2
2948,9
2949,7
2950,9
2951,5
2952,7
2953,8
2954,0
2955,9
2956,1
2957,0
2958,2
2959,7
2960,0
2961,6
2962,1
2963,6
2964,0
2965,5
2966,7
2967,9
2968,3
2969,8
2970,1
2971,0
2972,4
2973,6
2974,1
2975,0
2976,3
2977,9
2978,2
2979,7
2980,1
2981,2
2982,5
2983,9
2984,9
2985,0
2986,5
2987,6
2988,6
2989,1
2990,9
2991,5
2992,1
2993,7
2994,5
2995,7
2996,1
2997,5
2998,8
2999,2
3000,4
3001,3
3002,3
3003,1
3004,1
3005,5
3006,1
3007,5
3008,4
3009,8
3010,0
3011,5
3012,4
3013,9
3014,2
3015,5
3016,1
3017,0
3018,8
3019,6
3020,8
3021,5
3022,3
3023,5
3024,5
3025,2
3026,1
3027,6
3028,7
3029,9
3030,1
3031,0
3032,1
3033,5
3034,3
3035,6
3036,4
3037,8
3038,6
3039,9
3040,5
3041,5
3042,9
3043,6
3044,9
3045,9
3046,5
3047,4
3048,8
3049,2
3050,7
3051,8
3052,7
3053,1
3054,4
3055,6
3056,1
3057,8
3058,9
3059,6
3060,7
3061,4
3062,2
3063,2
3064,5
3065,7
3066,9
3067,8
3068,9
3069,2
3070,6
3071,0
3072,8
3073,6
3074,9
3075,2
3076,7
3077,5
3078,1
3079,9
3080,5
3081,5
3082,0
3083,4
3084,5
3085,8
3086,3
3087,9
3088,7
3089,9
3090,6
3091,1
3092,3
3093,0
3094,6
3095,6
3096,7
3097,1
3098,3
3099,8
3100,7
3101,1
3102,6
3103,1
3104,7
3105,8
3106,0
3107,2
3108,0
3109,9
3110,9
3111,1
3112,5
3113,4
3114,2
3115,2
3116,4
3117,0
3118,2
3119,8
3120,6
3121,0
3122,2
3123,7
3124,8
3125,1
3126,8
3127,8
3128,1
3129,3
3130,6
3131,4
3132,0
3133,1
3134,6
3135,5
3136,1
3137,1
3138,4
3139,2
3140,7
3141,9
3142,9
3143,6
3144,6
3145,8
3146,8
3147,2
3148,2
3149,9
3150,7
3151,9
3152,5
3153,6
3154,8
3155,9
3156,2
3157,1
3158,2
3159,2
3160,7
3161,5
3162,5
3163,9
3164,1
3165,4
3166,9
3167,5
3168,0
3169,7
3170,6
3171,6
3172,1
3173,7
3174,6
3175,7
3176,9
3177,4
3178,3
3179,4
3180,7
3181,3
3182,9
3183,3
3184,4
3185,2
3186,1
3187,7
3188,7
3189,1
3190,7
3191,8
3192,9
3193,4
3194,2
3195,8
3196,6
3197,6
3198,1
3199,0
3200,7
3201,5
3202,9
3203,2
3204,6
3205,5
3206,9
3207,5
3208,9
3209,4
3210,9
3211,1
3212,1
3213,4
3214,5
3215,8
3216,8
3217,2
3218,9
3219,5
3220,9
3221,9
3222,7
3223,8
3224,8
3225,9
3226,2
3227,6
3228,7
3229,3
3230,9
3231,2
3232,9
3233,4
3234,0
3235,0
3236,0
3237,4
3238,8
3239,0
3240,2
3241,0
3242,3
3243,4
3244,2
3245,9
3246,3
3247,3
3248,6
3249,7
3250,4
3251,2
3252,9
3253,1
3254,0
3255,4
3256,8
3257,0
3258,9
3259,3
3260,1
3261,8
3262,5
3263,4
3264,4
3265,4
3266,9
3267,9
3268,8
3269,2
3270,0
3271,7
3272,9
3273,8
3274,4
3275,2
3276,6
3277,4
3278,6
3279,9
3280,5
3281,0
3282,5
3283,8
3284,7
3285,8
3286,7
3287,2
3288,0
3289,4
3290,3
3291,5
3292,9
3293,9
3294,2
3295,1
3296,6
3297,7
3298,8
3299,3
3300,1
3301,0
3302,6
3303,9
3304,0
3305,1
3306,2
3307,3
3308,9
3309,3
3310,3
3311,0
3312,1
3313,0
3314,1
3315,6
3316,5
3317,1
3318,2
3319,0
3320,2
3321,9
3322,8
3323,9
3324,0
3325,3
3326,5
3327,9
3328,6
3329,9
3330,2
3331,4
3332,9
3333,8
3334,9
3335,4
3336,7
3337,4
3338,6
3339,2
3340,1
3341,3
3342,6
3343,1
3344,9
3345,1
3346,2
3347,0
3348,6
3349,8
3350,7
3351,9
3352,8
3353,9
3354,4
3355,2
3356,3
3357,4
3358,5
3359,7
3360,3
3361,0
3362,5
3363,1
3364,0
3365,2
3366,3
3367,6
3368,9
3369,8
3370,9
3371,0
3372,8
3373,9
3374,4
3375,7
3376,5
3377,4
3378,2
3379,2
3380,2
3381,1
3382,5
3383,4
3384,9
3385,8
3386,3
3387,4
3388,2
3389,2
3390,4
3391,6
3392,9
3393,1
3394,0
3395,4
3396,3
3397,4
3398,6
3399,5
3400,6
3401,8
3402,9
3403,9
3404,0
3405,4
3406,9
3407,1
3408,0
3409,7
3410,8
3411,1
3412,4
3413,0
3414,6
3415,7
3416,9
3417,7
3418,7
3419,6
3420,0
3421,1
3422,1
3423,2
3424,0
3425,1
3426,1
3427,5
3428,1
3429,6
3430,1
3431,8
3432,6
3433,7
3434,1
3435,9
3436,3
3437,5
3438,9
3439,1
3440,1
3441,4
3442,4
3443,1
3444,7
3445,4
3446,2
3447,3
3448,7
3449,6
3450,1
3451,3
3452,8
3453,6
3454,5
3455,5
3456,5
3457,5
3458,5
3459,0
3460,2
3461,6
3462,1
3463,8
3464,9
3465,0
3466,1
3467,6
3468,7
3469,0
3470,3
3471,9
3472,1
3473,2
3474,4
3475,7
3476,8
3477,9
3478,9
3479,7
3480,6
3481,7
3482,1
3483,9
3484,4
3485,0
3486,0
3487,0
3488,7
3489,1
3490,7
3491,9
3492,4
3493,5
3494,3
3495,1
3496,8
3497,3
3498,1
3499,9
3500,3
3501,1
3502,4
3503,1
3504,3
3505,3
3506,2
3507,0
3508,3
3509,9
3510,6
3511,1
3512,6
3513,2
3514,1
3515,1
3516,8
3517,0
3518,8
3519,7
3520,7
3521,9
3522,2
3523,0
3524,3
3525,4
3526,8
3527,1
3528,0
3529,4
3530,0
3531,0
3532,6
3533,9
3534,1
3535,4
3536,0
3537,1
3538,5
3539,9
3540,1
3541,4
3542,7
3543,9
3544,2
3545,4
3546,2
3547,6
3548,9
3549,0
3550,4
3551,8
3552,1
3553,0
3554,1
3555,0
3556,9
3557,5
3558,4
3559,6
3560,2
3561,2
3562,5
3563,9
3564,6
3565,7
3566,7
3567,3
3568,9
3569,4
3570,9
3571,6
3572,6
3573,7
3574,8
3575,3
3576,6
3577,5
3578,5
3579,8
3580,9
3581,4
3582,1
3583,2
3584,7
3585,1
3586,9
3587,6
3588,9
3589,0
3590,0
3591,9
3592,6
3593,7
3594,1
3595,6
3596,3
3597,9
3598,1
3599,6
3600,9
3601,2
3602,4
3603,7
3604,4
3605,9
3606,6
3607,9
3608,7
3609,1
3610,3
3611,8
3612,5
3613,3
3614,8
3615,2
3616,9
3617,4
3618,7
3619,4
3620,0
3621,9
3622,9
3623,9
3624,4
3625,2
3626,9
3627,5
3628,3
3629,1
3630,9
3631,8
3632,9
3633,9
3634,2
3635,9
3636,2
3637,3
3638,8
3639,2
3640,6
3641,6
3642,3
3643,9
3644,5
3645,7
3646,4
3647,5
3648,6
3649,6
3650,9
3651,3
3652,7
3653,7
3654,6
3655,7
3656,6
3657,8
3658,5
3659,7
3660,9
3661,2
3662,1
3663,7
3664,7
3665,3
3666,5
3667,9
3668,2
3669,0
3670,8
3671,1
3672,4
3673,3
3674,4
3675,5
3676,9
3677,0
3678,9
3679,0
3680,2
3681,7
3682,6
3683,1
3684,2
3685,1
3686,4
3687,9
3688,9
3689,8
3690,1
3691,2
3692,1
3693,8
3694,9
3695,3
3696,7
3697,7
3698,4
3699,3
3700,7
3701,9
3702,2
3703,2
3704,9
3705,4
3706,1
3707,8
3708,6
3709,5
3710,3
3711,6
3712,3
3713,1
3714,1
3715,7
3716,7
3717,4
3718,2
3719,7
3720,6
3721,0
3722,2
3723,2
3724,8
3725,6
3726,4
3727,8
3728,7
3729,8
3730,0
3731,5
3732,3
3733,6
3734,9
3735,7
3736,4
3737,4
3738,0
3739,3
3740,2
3741,8
3742,0
3743,9
3744,0
3745,3
3746,0
3747,8
3748,6
3749,3
3750,6
3751,9
3752,4
3753,5
3754,0
3755,5
3756,3
3757,0
3758,4
3759,5
3760,1
3761,2
3762,4
3763,3
3764,1
3765,1
3766,3
3767,1
3768,5
3769,0
3770,3
3771,1
3772,7
3773,6
3774,6
3775,7
3776,5
3777,1
3778,3
3779,6
3780,2
3781,6
3782,7
3783,0
3784,2
3785,7
3786,2
3787,2
3788,2
3789,2
3790,9
3791,8
3792,7
3793,1
3794,7
3795,7
3796,7
3797,6
3798,0
3799,0
3800,0
3801,9
3802,3
3803,4
3804,6
3805,0
3806,8
3807,4
3808,3
3809,1
3810,2
3811,7
3812,6
3813,8
3814,7
3815,7
3816,5
3817,1
3818,6
3819,1
3820,0
3821,6
3822,6
3823,7
3824,2
3825,2
3826,8
3827,6
3828,1
3829,1
3830,9
3831,9
3832,3
3833,6
3834,7
3835,5
3836,6
3837,5
3838,2
3839,7
3840,2
3841,7
3842,2
3843,0
3844,5
3845,1
3846,4
3847,4
3848,9
3849,3
3850,0
3851,3
3852,7
3853,4
3854,7
3855,7
3856,1
3857,2
3858,5
3859,0
3860,5
3861,0
3862,9
3863,3
3864,4
3865,6
3866,6
3867,0
3868,9
3869,2
3870,0
3871,8
3872,8
3873,7
3874,1
3875,5
3876,7
3877,2
3878,4
3879,4
3880,7
3881,7
3882,3
3883,3
3884,3
3885,6
3886,7
3887,0
3888,7
3889,7
3890,6
3891,6
3892,6
3893,9
3894,4
3895,9
3896,7
3897,2
3898,9
3899,1
3900,8
3901,9
3902,7
3903,0
3904,2
3905,1
3906,8
3907,9
3908,0
3909,7
3910,0
3911,4
3912,9
3913,7
3914,7
3915,6
3916,5
3917,3
3918,6
3919,0
3920,9
3921,6
3922,4
3923,2
3924,9
3925,8
3926,2
3927,1
3928,1
3929,4
3930,3
3931,8
3932,6
3933,0
3934,8
3935,8
3936,9
3937,6
3938,4
3939,7
3940,8
3941,2
3942,7
3943,1
3944,7
3945,3
3946,9
3947,5
3948,8
3949,5
3950,1
3951,6
3952,1
3953,6
3954,7
3955,2
3956,9
3957,2
3958,9
3959,7
3960,1
3961,2
3962,4
3963,5
3964,5
3965,0
3966,0
3967,2
3968,6
3969,5
3970,6
3971,5
3972,5
3973,6
3974,3
3975,2
3976,6
3977,8
3978,1
3979,3
3980,7
3981,6
3982,9
3983,3
3984,9
3985,9
3986,6
3987,0
3988,4
3989,0
3990,9
3991,9
3992,8
3993,9
3994,0
3995,7
3996,3
3997,8
3998,7
3999,7
4000,4
4001,8
4002,3
4003,2
4004,3
4005,1
4006,3
4007,6
4008,2
4009,6
4010,9
4011,4
4012,6
4013,4
4014,9
4015,2
4016,1
4017,0
4018,8
4019,9
4020,9
4021,9
4022,4
4023,5
4024,4
4025,8
4026,0
4027,1
4028,8
4029,6
4030,4
4031,1
4032,5
4033,2
4034,1
4035,4
4036,8
4037,9
4038,0
4039,7
4040,5
4041,5
4042,1
4043,7
4044,5
4045,1
4046,2
4047,4
4048,9
4049,6
4050,5
4051,9
4052,6
4053,3
4054,6
4055,2
4056,6
4057,4
4058,2
4059,6
4060,1
4061,8
4062,2
4063,9
4064,1
4065,9
4066,0
4067,9
4068,2
4069,1
4070,0
4071,9
4072,3
4073,5
4074,0
4075,6
4076,3
4077,1
4078,0
4079,7
4080,6
4081,1
4082,9
4083,7
4084,2
4085,5
4086,0
4087,3
4088,9
4089,0
4090,3
4091,6
4092,5
4093,1
4094,8
4095,2
4096,4
4097,7
4098,9
4099,6
4100,7
4101,8
4102,9
4103,2
4104,5
4105,2
4106,5
4107,7
4108,5
4109,1
4110,2
4111,5
4112,0
4113,2
4114,4
4115,7
4116,2
4117,2
4118,1
4119,9
4120,9
4121,4
4122,0
4123,4
4124,0
4125,9
4126,1
4127,0
4128,5
4129,7
4130,6
4131,8
4132,1
4133,4
4134,9
4135,8
4136,3
4137,9
4138,8
4139,9
4140,7
4141,1
4142,9
4143,4
4144,9
4145,2
4146,3
4147,0
4148,2
4149,0
4150,7
4151,2
4152,0
4153,1
4154,6
4155,1
4156,7
4157,3
4158,7
4159,9
4160,0
4161,6
4162,3
4163,7
4164,2
4165,0
4166,6
4167,7
4168,9
4169,8
4170,4
4171,2
4172,1
4173,3
4174,7
4175,4
4176,5
4177,0
4178,9
4179,5
4180,3
4181,9
4182,9
4183,2
4184,1
4185,7
4186,4
4187,2
4188,4
4189,2
4190,4
4191,4
4192,2
4193,8
4194,1
4195,9
4196,8
4197,2
4198,9
4199,1
4200,0
4201,1
4202,4
4203,3
4204,5
4205,2
4206,8
4207,6
4208,9
4209,7
4210,8
4211,9
4212,2
4213,5
4214,7
4215,9
4216,0
4217,8
4218,6
4219,1
4220,8
4221,1
4222,2
4223,4
4224,2
4225,2
4226,5
4227,8
4228,7
4229,7
4230,7
4231,1
4232,4
4233,4
4234,5
4235,6
4236,9
4237,1
4238,7
4239,6
4240,4
4241,9
4242,9
4243,7
4244,3
4245,1
4246,3
4247,9
4248,3
4249,6
4250,1
4251,0
4252,4
4253,3
4254,6
4255,5
4256,8
4257,2
4258,3
4259,1
4260,8
4261,4
4262,5
4263,7
4264,8
4265,9
4266,6
4267,5
4268,3
4269,0
4270,4
4271,9
4272,6
4273,6
4274,6
4275,7
4276,0
4277,9
4278,7
4279,6
4280,3
4281,7
4282,1
4283,3
4284,0
4285,8
4286,0
4287,2
4288,7
4289,4
4290,2
4291,8
4292,5
4293,1
4294,1
4295,9
4296,8
4297,2
4298,7
4299,4
4300,4
4301,3
4302,3
4303,3
4304,7
4305,0
4306,6
4307,6
4308,7
4309,3
4310,3
4311,2
4312,7
4313,6
4314,7
4315,1
4316,7
4317,3
4318,7
4319,3
4320,7
4321,3
4322,9
4323,1
4324,8
4325,3
4326,0
4327,7
4328,0
4329,6
4330,1
4331,8
4332,8
4333,6
4334,2
4335,7
4336,8
4337,3
4338,5
4339,1
4340,6
4341,8
4342,3
4343,9
4344,9
4345,9
4346,7
4347,1
4348,6
4349,6
4350,1
4351,8
4352,0
4353,2
4354,5
4355,6
4356,6
4357,1
4358,3
4359,0
4360,4
4361,1
4362,9
4363,9
4364,8
4365,6
4366,2
4367,8
4368,5
4369,5
4370,9
4371,6
4372,4
4373,4
4374,6
4375,3
4376,6
4377,8
4378,8
4379,7
4380,3
4381,0
4382,5
4383,0
4384,5
4385,9
4386,1
4387,5
4388,5
4389,9
4390,9
4391,2
4392,4
4393,9
4394,6
4395,1
4396,0
4397,5
4398,9
4399,6
4400,6
4401,6
4402,6
4403,4
4404,2
4405,9
4406,8
4407,7
4408,6
4409,9
4410,2
4411,0
4412,1
4413,3
4414,4
4415,9
4416,1
4417,5
4418,0
4419,3
4420,6
4421,2
4422,9
4423,6
4424,2
4425,1
4426,3
4427,5
4428,5
4429,9
4430,3
4431,2
4432,0
4433,3
4434,6
4435,9
4436,0
4437,4
4438,9
4439,7
4440,5
4441,2
4442,2
4443,1
4444,2
4445,8
4446,0
4447,7
4448,2
4449,8
4450,6
4451,9
4452,2
4453,8
4454,0
4455,5
4456,3
4457,6
4458,0
4459,1
4460,3
4461,0
4462,3
4463,1
4464,0
4465,5
4466,5
4467,3
4468,0
4469,8
4470,8
4471,4
4472,4
4473,8
4474,0
4475,6
4476,7
4477,5
4478,1
4479,5
4480,1
4481,2
4482,0
4483,1
4484,9
4485,0
4486,9
4487,5
4488,3
4489,1
4490,1
4491,6
4492,5
4493,2
4494,4
4495,3
4496,3
4497,9
4498,0
4499,6
4500,4
4501,2
4502,6
4503,8
4504,3
4505,0
4506,8
4507,7
4508,8
4509,1
4510,3
4511,5
4512,5
4513,2
4514,5
4515,4
4516,1
4517,2
4518,4
4519,7
4520,3
4521,7
4522,4
4523,6
4524,6
4525,1
4526,2
4527,6
4528,5
4529,0
4530,7
4531,0
4532,4
4533,1
4534,1
4535,6
4536,7
4537,6
4538,2
4539,4
4540,9
4541,6
4542,6
4543,2
4544,6
4545,0
4546,8
4547,0
4548,4
4549,3
4550,9
4551,3
4552,6
4553,3
4554,8
4555,5
4556,8
4557,2
4558,4
4559,9
4560,7
4561,1
4562,7
4563,7
4564,6
4565,7
4566,5
4567,3
4568,4
4569,4
4570,8
4571,7
4572,2
4573,7
4574,8
4575,9
4576,1
4577,7
4578,1
4579,9
4580,8
4581,8
4582,2
4583,1
4584,3
4585,5
4586,7
4587,5
4588,7
4589,6
4590,8
4591,0
4592,6
4593,6
4594,2
4595,2
4596,8
4597,8
4598,7
4599,1
4600,9
4601,5
4602,8
4603,2
4604,3
4605,4
4606,1
4607,5
4608,7
4609,9
4610,0
4611,0
4612,8
4613,4
4614,8
4615,2
4616,0
4617,5
4618,3
4619,8
4620,7
4621,3
4622,2
4623,9
4624,9
4625,9
4626,9
4627,1
4628,4
4629,2
4630,7
4631,8
4632,1
4633,4
4634,5
4635,2
4636,0
4637,5
4638,6
4639,6
4640,3
4641,7
4642,1
4643,1
4644,2
4645,8
4646,9
4647,6
4648,9
4649,6
4650,8
4651,5
4652,2
4653,4
4654,7
4655,5
4656,1
4657,5
4658,2
4659,7
4660,0
4661,9
4662,7
4663,5
4664,9
4665,9
4666,7
4667,4
4668,7
4669,0
4670,4
4671,7
4672,2
4673,7
4674,8
4675,0
4676,6
4677,1
4678,7
4679,2
4680,0
4681,1
4682,6
4683,3
4684,5
4685,5
4686,8
4687,4
4688,9
4689,2
4690,4
4691,5
4692,7
4693,1
4694,6
4695,5
4696,1
4697,0
4698,3
4699,5
4700,6
4701,3
4702,2
4703,9
4704,4
4705,7
4706,4
4707,1
4708,3
4709,6
4710,8
4711,9
4712,0
4713,0
4714,6
4715,2
4716,2
4717,8
4718,3
4719,2
4720,7
4721,0
4722,6
4723,7
4724,7
4725,1
4726,4
4727,4
4728,8
4729,9
4730,6
4731,1
4732,0
4733,9
4734,7
4735,0
4736,8
4737,6
4738,2
4739,0
4740,2
4741,0
4742,6
4743,9
4744,2
4745,6
4746,0
4747,5
4748,2
4749,6
4750,0
4751,0
4752,2
4753,6
4754,3
4755,1
4756,4
4757,1
4758,5
4759,5
4760,9
4761,9
4762,3
4763,5
4764,4
4765,3
4766,2
4767,9
4768,9
4769,0
4770,1
4771,1
4772,9
4773,2
4774,4
4775,9
4776,2
4777,8
4778,5
4779,3
4780,8
4781,7
4782,8
4783,0
4784,8
4785,1
4786,4
4787,6
4788,4
4789,0
4790,8
4791,0
4792,5
4793,7
4794,5
4795,0
4796,5
4797,5
4798,9
4799,9
4800,4
4801,8
4802,8
4803,1
4804,4
4805,2
4806,7
4807,5
4808,4
4809,5
4810,2
4811,1
4812,6
4813,3
4814,1
4815,3
4816,5
4817,2
4818,8
4819,8
4820,4
4821,8
4822,5
4823,2
4824,1
4825,9
4826,4
4827,0
4828,0
4829,5
4830,3
4831,7
4832,3
4833,9
4834,5
4835,2
4836,2
4837,5
4838,2
4839,2
4840,2
4841,2
4842,8
4843,1
4844,6
4845,9
4846,0
