id,digit
2563,2
2564,3
2565,1
2566,6
2567,2
2568,3
2569,6
2570,7
2571,6
2572,0
2573,3
2574,5
2575,5
2576,7
2577,3
2578,9
2579,3
2580,2
2581,0
2582,2
2583,6
2584,8
2585,2
2586,3
2587,2
2588,7
2589,5
2590,8
2591,6
2592,7
2593,1
2594,2
2595,4
2596,0
2597,3
2598,5
2599,7
2600,0
2601,0
2602,2
2603,7
2604,9
2605,0
2606,8
2607,3
2608,6
2609,2
2610,8
2611,3
2612,1
2613,5
2614,3
2615,8
2616,2
2617,1
2618,9
2619,2
2620,2
2621,4
2622,9
2623,0
2624,2
2625,2
2626,5
2627,0
2628,8
2629,0
2630,9
2631,4
2632,9
2633,0
2634,1
2635,8
2636,5
2637,3
2638,4
2639,7
2640,0
2641,4
2642,3
2643,5
2644,9
2645,5
2646,6
2647,0
2648,3
2649,2
2650,8
2651,5
2652,5
2653,4
2654,3
2655,7
2656,7
2657,9
2658,8
2659,5
2660,5
2661,0
2662,6
2663,7
2664,2
2665,3
2666,4
2667,5
2668,7
2669,1
2670,3
2671,9
2672,8
2673,5
2674,8
2675,1
2676,3
2677,4
2678,0
2679,0
2680,8
2681,5
2682,5
2683,7
2684,7
2685,9
2686,2
2687,5
2688,5
2689,2
2690,5
2691,4
2692,2
2693,2
2694,3
2695,0
2696,6
2697,2
2698,7
2699,9
2700,1
2701,9
2702,0
2703,0
2704,6
2705,3
2706,1
2707,6
2708,9
2709,1
2710,0
2711,8
2712,5
2713,0
2714,5
2715,2
2716,0
2717,6
2718,5
2719,0
2720,0
2721,3
2722,5
2723,7
2724,7
2725,4
2726,5
2727,8
2728,2
2729,6
2730,6
2731,5
2732,1
2733,0
2734,5
2735,5
2736,3
2737,5
2738,6
2739,3
2740,0
2741,5
2742,7
2743,4
2744,2
2745,0
2746,9
2747,0
2748,4
2749,6
2750,5
2751,7
2752,5
2753,7
2754,9
2755,0
2756,6
2757,8
2758,0
2759,3
2760,4
2761,3
2762,6
2763,2
2764,3
2765,3
2766,3
2767,5
2768,8
2769,2
2770,1
2771,3
2772,4
2773,9
2774,3
2775,8
2776,5
2777,7
2778,2
2779,4
2780,5
2781,0
2782,8
2783,4
2784,0
2785,8
2786,1
2787,7
2788,4
2789,0
2790,9
2791,6
2792,0
2793,8
2794,1
2795,7
2796,5
2797,7
2798,8
2799,5
2800,8
2801,3
2802,4
2803,1
2804,1
2805,6
2806,2
2807,0
2808,7
2809,9
2810,9
2811,9
2812,9
2813,6
2814,9
2815,3
2816,1
2817,5
2818,7
2819,2
2820,1
2821,1
2822,3
2823,8
2824,4
2825,8
2826,9
2827,6
2828,5
2829,5
2830,7
2831,1
2832,9
2833,0
2834,8
2835,8
2836,8
2837,2
2838,5
2839,3
2840,6
2841,7
2842,1
2843,4
2844,0
2845,6
2846,4
2847,4
2848,6
2849,9
2850,9
2851,1
2852,2
2853,0
2854,0
2855,9
2856,0
2857,0
2858,0
2859,1
2860,6
2861,7
2862,1
2863,9
2864,9
2865,9
2866,9
2867,5
2868,7
2869,2
2870,9
2871,9
2872,7
2873,6
2874,0
2875,3
2876,5
2877,6
2878,7
2879,6
2880,2
2881,0
2882,8
2883,1
2884,2
2885,4
2886,7
2887,9
2888,7
2889,1
2890,2
2891,5
2892,3
2893,2
2894,3
2895,8
2896,7
2897,0
2898,9
2899,9
2900,1
2901,0
2902,6
2903,5
2904,1
2905,5
2906,8
2907,3
2908,9
2909,2
2910,4
2911,5
2912,9
2913,1
2914,9
2915,2
2916,0
2917,8
2918,3
2919,1
2920,9
2921,4
2922,5
2923,6
2924,5
2925,5
2926,8
2927,3
2928,7
2929,6
2930,7
2931,5
2932,5
2933,9
2934,7
2935,7
2936,9
2937,5
2938,2
2939,5
2940,7
2941,8
2942,4
2943,3
2944,1
2945,8
2946,3
2947,2
2948,9
2949,7
2950,9
2951,5
2952,7
2953,8
2954,0
2955,9
2956,1
2957,0
2958,2
2959,7
2960,9
2961,5
2962,1
2963,5
2964,3
2965,5
2966,7
2967,3
2968,3
2969,0
2970,2
2971,0
2972,5
2973,2
2974,1
2975,0
2976,3
2977,9
2978,2
2979,7
2980,5
2981,2
2982,3
2983,9
2984,9
2985,5
2986,5
2987,6
2988,5
2989,8
2990,4
2991,1
2992,1
2993,9
2994,5
2995,7
2996,2
2997,5
2998,8
2999,0
3000,4
3001,3
3002,3
3003,1
3004,1
3005,3
3006,3
3007,3
3008,5
3009,5
3010,0
3011,5
3012,5
3013,9
3014,2
3015,5
3016,9
3017,5
3018,8
3019,6
3020,8
3021,5
3022,5
3023,5
3024,5
3025,5
3026,1
3027,6
3028,7
3029,9
3030,5
3031,0
3032,8
3033,5
3034,3
3035,2
3036,4
3037,8
3038,6
3039,9
3040,5
3041,5
3042,8
3043,0
3044,9
3045,9
3046,5
3047,4
3048,8
3049,2
3050,7
3051,8
3052,7
3053,1
3054,4
3055,5
3056,7
3057,8
3058,9
3059,6
3060,7
3061,4
3062,2
3063,2
3064,5
3065,7
3066,9
3067,8
3068,9
3069,2
3070,6
3071,0
3072,8
3073,6
3074,5
3075,3
3076,9
3077,5
3078,1
3079,9
3080,5
3081,5
3082,5
3083,4
3084,5
3085,5
3086,3
3087,9
3088,7
3089,9
3090,6
3091,9
3092,3
3093,0
3094,2
3095,0
3096,7
3097,3
3098,2
3099,8
3100,7
3101,9
3102,6
3103,1
3104,7
3105,8
3106,0
3107,2
3108,0
3109,9
3110,8
3111,9
3112,5
3113,8
3114,2
3115,2
3116,4
3117,0
3118,2
3119,8
3120,6
3121,0
3122,5
3123,7
3124,8
3125,1
3126,8
3127,4
3128,9
3129,3
3130,6
3131,4
3132,0
3133,1
3134,6
3135,5
3136,5
3137,5
3138,1
3139,5
3140,7
3141,9
3142,9
3143,6
3144,6
3145,2
3146,8
3147,2
3148,2
3149,8
3150,7
3151,9
3152,3
3153,8
3154,8
3155,8
3156,2
3157,7
3158,2
3159,5
3160,7
3161,5
3162,8
3163,8
3164,1
3165,7
3166,9
3167,5
3168,0
3169,7
3170,6
3171,6
3172,1
3173,7
3174,6
3175,7
3176,9
3177,4
3178,3
3179,9
3180,5
3181,3
3182,9
3183,3
3184,4
3185,2
3186,1
3187,7
3188,7
3189,2
3190,7
3191,8
3192,9
3193,4
3194,2
3195,8
3196,6
3197,6
3198,3
3199,0
3200,7
3201,5
3202,9
3203,2
3204,0
3205,4
3206,9
3207,5
3208,9
3209,4
3210,9
3211,3
3212,1
3213,4
3214,5
3215,8
3216,8
3217,5
3218,9
3219,8
3220,9
3221,9
3222,7
3223,2
3224,8
3225,9
3226,2
3227,8
3228,7
3229,8
3230,9
3231,7
3232,9
3233,9
3234,0
3235,0
3236,0
3237,4
3238,3
3239,0
3240,2
3241,5
3242,3
3243,4
3244,8
3245,8
3246,0
3247,3
3248,6
3249,7
3250,4
3251,2
3252,8
3253,7
3254,7
3255,7
3256,9
3257,5
3258,9
3259,3
3260,7
3261,5
3262,5
3263,4
3264,4
3265,4
3266,9
3267,9
3268,4
3269,2
3270,0
3271,7
3272,9
3273,8
3274,9
3275,2
3276,6
3277,4
3278,5
3279,7
3280,5
3281,0
3282,5
3283,4
3284,7
3285,8
3286,7
3287,2
3288,0
3289,4
3290,3
3291,5
3292,7
3293,9
3294,2
3295,1
3296,6
3297,7
3298,8
3299,3
3300,7
3301,0
3302,6
3303,9
3304,0
3305,1
3306,2
3307,9
3308,9
3309,3
3310,3
3311,0
3312,1
3313,0
3314,1
3315,6
3316,5
3317,8
3318,7
3319,0
3320,2
3321,9
3322,3
3323,9
3324,0
3325,9
3326,5
3327,7
3328,6
3329,9
3330,2
3331,4
3332,5
3333,8
3334,9
3335,4
3336,7
3337,4
3338,6
3339,2
3340,1
3341,3
3342,5
3343,1
3344,9
3345,3
3346,4
3347,0
3348,6
3349,2
3350,7
3351,9
3352,2
3353,5
3354,4
3355,0
3356,3
3357,4
3358,5
3359,7
3360,3
3361,0
3362,5
3363,1
3364,3
3365,2
3366,0
3367,6
3368,9
3369,8
3370,5
3371,0
3372,8
3373,9
3374,8
3375,7
3376,5
3377,2
3378,2
3379,9
3380,2
3381,1
3382,5
3383,4
3384,9
3385,8
3386,1
3387,5
3388,2
3389,2
3390,4
3391,6
3392,5
3393,7
3394,0
3395,4
3396,5
3397,4
3398,2
3399,5
3400,0
3401,8
3402,9
3403,9
3404,0
3405,4
3406,9
3407,1
3408,0
3409,2
3410,5
3411,7
3412,4
3413,0
3414,6
3415,8
3416,9
3417,7
3418,7
3419,6
3420,0
3421,9
3422,1
3423,2
3424,0
3425,1
3426,5
3427,5
3428,9
3429,6
3430,1
3431,8
3432,6
3433,5
3434,1
3435,7
3436,3
3437,3
3438,9
3439,1
3440,4
3441,4
3442,5
3443,6
3444,7
3445,7
3446,2
3447,7
3448,7
3449,5
3450,7
3451,3
3452,8
3453,6
3454,5
3455,5
3456,5
3457,5
3458,5
3459,0
3460,8
3461,6
3462,3
3463,8
3464,9
3465,0
3466,7
3467,6
3468,7
3469,5
3470,3
3471,4
3472,1
3473,5
3474,4
3475,7
3476,8
3477,9
3478,9
3479,9
3480,2
3481,7
3482,1
3483,9
3484,4
3485,0
3486,0
3487,0
3488,7
3489,1
3490,7
3491,9
3492,5
3493,1
3494,5
3495,1
3496,8
3497,3
3498,1
3499,7
3500,2
3501,1
3502,4
3503,5
3504,3
3505,3
3506,2
3507,0
3508,3
3509,9
3510,2
3511,1
3512,5
3513,2
3514,1
3515,5
3516,8
3517,0
3518,8
3519,0
3520,7
3521,9
3522,2
3523,0
3524,3
3525,4
3526,8
3527,8
3528,0
3529,9
3530,6
3531,0
3532,6
3533,3
3534,2
3535,4
3536,0
3537,1
3538,5
3539,3
3540,7
3541,2
3542,7
3543,0
3544,6
3545,4
3546,6
3547,0
3548,9
3549,0
3550,7
3551,8
3552,1
3553,2
3554,7
3555,3
3556,9
3557,5
3558,4
3559,5
3560,2
3561,3
3562,3
3563,9
3564,6
3565,9
3566,7
3567,3
3568,9
3569,4
3570,9
3571,6
3572,5
3573,7
3574,2
3575,3
3576,6
3577,5
3578,5
3579,8
3580,9
3581,9
3582,1
3583,2
3584,9
3585,1
3586,9
3587,6
3588,8
3589,0
3590,0
3591,9
3592,6
3593,0
3594,1
3595,5
3596,9
3597,5
3598,5
3599,6
3600,9
3601,6
3602,4
3603,7
3604,8
3605,9
3606,6
3607,5
3608,7
3609,5
3610,3
3611,5
3612,5
3613,3
3614,8
3615,2
3616,9
3617,5
3618,7
3619,9
3620,5
3621,5
3622,9
3623,5
3624,4
3625,2
3626,9
3627,5
3628,5
3629,1
3630,9
3631,4
3632,9
3633,9
3634,7
3635,9
3636,2
3637,3
3638,8
3639,8
3640,2
3641,5
3642,3
3643,5
3644,5
3645,7
3646,4
3647,5
3648,6
3649,2
3650,9
3651,3
3652,7
3653,7
3654,6
3655,7
3656,6
3657,8
3658,2
3659,7
3660,9
3661,2
3662,5
3663,7
3664,7
3665,7
3666,3
3667,9
3668,2
3669,0
3670,9
3671,7
3672,9
3673,3
3674,4
3675,4
3676,9
3677,0
3678,9
3679,0
3680,2
3681,7
3682,6
3683,1
3684,6
3685,5
3686,4
3687,9
3688,9
3689,8
3690,1
3691,7
3692,5
3693,8
3694,9
3695,3
3696,5
3697,7
3698,4
3699,9
3700,7
3701,9
3702,2
3703,2
3704,3
3705,4
3706,1
3707,5
3708,6
3709,5
3710,5
3711,6
3712,3
3713,1
3714,1
3715,2
3716,7
3717,4
3718,2
3719,7
3720,6
3721,0
3722,2
3723,0
3724,8
3725,6
3726,5
3727,8
3728,7
3729,2
3730,0
3731,5
3732,3
3733,6
3734,9
3735,7
3736,6
3737,9
3738,7
3739,9
3740,2
3741,8
3742,0
3743,9
3744,3
3745,3
3746,0
3747,8
3748,5
3749,3
3750,6
3751,4
3752,5
3753,5
3754,0
3755,5
3756,3
3757,0
3758,8
3759,5
3760,1
3761,5
3762,4
3763,3
3764,8
3765,1
3766,3
3767,1
3768,5
3769,0
3770,3
3771,1
3772,7
3773,6
3774,6
3775,7
3776,5
3777,7
3778,3
3779,6
3780,7
3781,6
3782,1
3783,4
3784,2
3785,7
3786,2
3787,2
3788,0
3789,3
3790,9
3791,6
3792,7
3793,1
3794,7
3795,7
3796,7
3797,6
3798,0
3799,2
3800,0
3801,5
3802,9
3803,9
3804,6
3805,0
3806,2
3807,9
3808,3
3809,1
3810,2
3811,7
3812,6
3813,2
3814,7
3815,7
3816,5
3817,1
3818,6
3819,1
3820,0
3821,5
3822,6
3823,7
3824,2
3825,2
3826,8
3827,6
3828,8
3829,1
3830,9
3831,9
3832,3
3833,8
3834,7
3835,5
3836,2
3837,5
3838,2
3839,7
3840,3
3841,7
3842,2
3843,0
3844,4
3845,9
3846,5
3847,4
3848,8
3849,3
3850,0
3851,5
3852,7
3853,4
3854,7
3855,7
3856,1
3857,2
3858,5
3859,0
3860,5
3861,5
3862,7
3863,3
3864,4
3865,0
3866,6
3867,0
3868,9
3869,2
3870,3
3871,8
3872,8
3873,7
3874,1
3875,3
3876,7
3877,3
3878,4
3879,4
3880,7
3881,7
3882,3
3883,3
3884,3
3885,6
3886,7
3887,5
3888,7
3889,7
3890,1
3891,6
3892,5
3893,9
3894,7
3895,9
3896,7
3897,8
3898,9
3899,1
3900,9
3901,9
3902,7
3903,3
3904,2
3905,1
3906,8
3907,5
3908,7
3909,0
3910,0
3911,5
3912,7
3913,7
3914,7
3915,6
3916,5
3917,3
3918,8
3919,0
3920,9
3921,6
3922,5
3923,6
3924,9
3925,8
3926,2
3927,3
3928,1
3929,4
3930,3
3931,8
3932,6
3933,0
3934,6
3935,8
3936,9
3937,6
3938,4
3939,7
3940,8
3941,2
3942,7
3943,1
3944,7
3945,2
3946,9
3947,5
3948,8
3949,5
3950,1
3951,1
3952,4
3953,2
3954,7
3955,5
3956,9
3957,2
3958,9
3959,9
3960,1
3961,2
3962,5
3963,5
3964,0
3965,0
3966,0
3967,2
3968,0
3969,5
3970,6
3971,5
3972,5
3973,6
3974,3
3975,2
3976,0
3977,9
3978,7
3979,3
3980,7
3981,6
3982,9
3983,3
3984,9
3985,9
3986,0
3987,0
3988,8
3989,0
3990,5
3991,9
3992,8
3993,9
3994,3
3995,3
3996,9
3997,5
3998,7
3999,2
4000,0
4001,8
4002,3
4003,2
4004,5
4005,7
4006,3
4007,6
4008,5
4009,6
4010,9
4011,2
4012,5
4013,4
4014,9
4015,2
4016,1
4017,0
4018,9
4019,5
4020,2
4021,9
4022,8
4023,5
4024,4
4025,8
4026,0
4027,1
4028,8
4029,6
4030,5
4031,0
4032,5
4033,2
4034,1
4035,8
4036,2
4037,9
4038,0
4039,9
4040,5
4041,5
4042,1
4043,7
4044,5
4045,1
4046,2
4047,4
4048,8
4049,6
4050,5
4051,9
4052,6
4053,3
4054,6
4055,2
4056,6
4057,4
4058,2
4059,0
4060,1
4061,8
4062,2
4063,9
4064,1
4065,9
4066,0
4067,9
4068,2
4069,7
4070,5
4071,9
4072,3
4073,5
4074,0
4075,5
4076,3
4077,1
4078,0
4079,7
4080,6
4081,1
4082,9
4083,0
4084,2
4085,5
4086,0
4087,3
4088,9
4089,0
4090,3
4091,6
4092,5
4093,4
4094,8
4095,2
4096,8
4097,7
4098,9
4099,5
4100,7
4101,5
4102,9
4103,2
4104,5
4105,2
4106,4
4107,7
4108,5
4109,9
4110,2
4111,5
4112,0
4113,2
4114,5
4115,7
4116,2
4117,2
4118,1
4119,9
4120,9
4121,8
4122,0
4123,4
4124,2
4125,9
4126,5
4127,0
4128,5
4129,7
4130,6
4131,8
4132,1
4133,4
4134,9
4135,8
4136,3
4137,9
4138,5
4139,9
4140,7
4141,1
4142,5
4143,4
4144,9
4145,2
4146,3
4147,5
4148,2
4149,0
4150,7
4151,2
4152,0
4153,1
4154,6
4155,1
4156,7
4157,3
4158,7
4159,9
4160,5
4161,6
4162,3
4163,7
4164,2
4165,0
4166,5
4167,7
4168,3
4169,8
4170,4
4171,2
4172,5
4173,3
4174,7
4175,7
4176,5
4177,0
4178,9
4179,5
4180,3
4181,9
4182,5
4183,3
4184,1
4185,2
4186,4
4187,2
4188,5
4189,0
4190,5
4191,9
4192,2
4193,9
4194,3
4195,9
4196,8
4197,0
4198,9
4199,1
4200,5
4201,1
4202,7
4203,3
4204,3
4205,6
4206,8
4207,6
4208,9
4209,7
4210,4
4211,9
4212,2
4213,5
4214,7
4215,9
4216,0
4217,3
4218,6
4219,1
4220,9
4221,1
4222,2
4223,4
4224,2
4225,2
4226,5
4227,8
4228,7
4229,6
4230,7
4231,5
4232,4
4233,8
4234,5
4235,0
4236,9
4237,1
4238,7
4239,3
4240,9
4241,9
4242,4
4243,7
4244,3
4245,3
4246,3
4247,4
4248,3
4249,0
4250,1
4251,0
4252,8
4253,8
4254,6
4255,5
4256,3
4257,2
4258,3
4259,1
4260,8
4261,2
4262,8
4263,7
4264,0
4265,5
4266,6
4267,5
4268,3
4269,0
4270,4
4271,9
4272,6
4273,6
4274,6
4275,2
4276,0
4277,9
4278,7
4279,2
4280,8
4281,7
4282,1
4283,6
4284,0
4285,5
4286,0
4287,2
4288,9
4289,4
4290,2
4291,8
4292,3
4293,1
4294,1
4295,9
4296,8
4297,2
4298,7
4299,7
4300,4
4301,3
4302,3
4303,0
4304,7
4305,0
4306,5
4307,0
4308,7
4309,3
4310,3
4311,2
4312,7
4313,6
4314,7
4315,4
4316,7
4317,3
4318,7
4319,8
4320,7
4321,3
4322,9
4323,7
4324,8
4325,3
4326,0
4327,7
4328,0
4329,6
4330,9
4331,8
4332,6
4333,6
4334,2
4335,8
4336,8
4337,3
4338,5
4339,8
4340,6
4341,4
4342,3
4343,9
4344,9
4345,9
4346,7
4347,3
4348,6
4349,6
4350,9
4351,8
4352,0
4353,2
4354,5
4355,6
4356,6
4357,1
4358,3
4359,0
4360,4
4361,1
4362,9
4363,9
4364,8
4365,0
4366,2
4367,8
4368,3
4369,5
4370,9
4371,6
4372,4
4373,9
4374,6
4375,3
4376,6
4377,7
4378,4
4379,7
4380,3
4381,0
4382,5
4383,0
4384,5
4385,7
4386,1
4387,5
4388,4
4389,3
4390,9
4391,2
4392,4
4393,9
4394,5
4395,1
4396,0
4397,5
4398,9
4399,6
4400,6
4401,6
4402,5
4403,5
4404,2
4405,4
4406,2
4407,7
4408,6
4409,9
4410,2
4411,0
4412,1
4413,3
4414,4
4415,9
4416,7
4417,5
4418,3
4419,9
4420,6
4421,8
4422,9
4423,2
4424,2
4425,1
4426,3
4427,5
4428,5
4429,9
4430,9
4431,5
4432,0
4433,3
4434,5
4435,7
4436,0
4437,4
4438,9
4439,9
4440,5
4441,2
4442,6
4443,1
4444,2
4445,8
4446,0
4447,7
4448,2
4449,8
4450,6
4451,9
4452,2
4453,8
4454,0
4455,5
4456,3
4457,6
4458,0
4459,1
4460,3
4461,3
4462,3
4463,1
4464,0
4465,5
4466,5
4467,3
4468,0
4469,5
4470,5
4471,9
4472,4
4473,5
4474,0
4475,6
4476,3
4477,5
4478,1
4479,3
4480,5
4481,2
4482,0
4483,9
4484,9
4485,0
4486,9
4487,5
4488,3
4489,7
4490,1
4491,6
4492,5
4493,2
4494,4
4495,3
4496,3
4497,9
4498,0
4499,6
4500,4
4501,6
4502,6
4503,8
4504,3
4505,0
4506,8
4507,7
4508,2
4509,5
4510,3
4511,5
4512,5
4513,0
4514,5
4515,4
4516,7
4517,2
4518,6
4519,7
4520,9
4521,7
4522,4
4523,2
4524,3
4525,1
4526,2
4527,8
4528,3
4529,0
4530,7
4531,0
4532,9
4533,3
4534,3
4535,2
4536,7
4537,6
4538,2
4539,4
4540,3
4541,6
4542,6
4543,2
4544,6
4545,0
4546,8
4547,0
4548,4
4549,3
4550,3
4551,3
4552,6
4553,5
4554,2
4555,5
4556,9
4557,2
4558,5
4559,9
4560,7
4561,1
4562,7
4563,7
4564,5
4565,9
4566,6
4567,5
4568,4
4569,5
4570,8
4571,7
4572,2
4573,7
4574,7
4575,4
4576,1
4577,7
4578,1
4579,9
4580,8
4581,5
4582,8
4583,1
4584,5
4585,5
4586,7
4587,5
4588,7
4589,0
4590,8
4591,0
4592,5
4593,8
4594,2
4595,2
4596,2
4597,8
4598,7
4599,1
4600,9
4601,5
4602,8
4603,2
4604,3
4605,4
4606,1
4607,5
4608,9
4609,9
4610,0
4611,0
4612,8
4613,4
4614,8
4615,2
4616,5
4617,5
4618,3
4619,8
4620,7
4621,5
4622,2
4623,9
4624,9
4625,9
4626,9
4627,3
4628,9
4629,2
4630,7
4631,9
4632,1
4633,4
4634,5
4635,2
4636,0
4637,3
4638,6
4639,6
4640,3
4641,7
4642,8
4643,2
4644,2
4645,8
4646,9
4647,6
4648,9
4649,6
4650,8
4651,5
4652,2
4653,4
4654,7
4655,5
4656,5
4657,9
4658,2
4659,7
4660,0
4661,9
4662,7
4663,5
4664,9
4665,8
4666,9
4667,4
4668,7
4669,0
4670,4
4671,7
4672,2
4673,7
4674,8
4675,0
4676,2
4677,1
4678,7
4679,2
4680,0
4681,5
4682,6
4683,7
4684,5
4685,5
4686,5
4687,4
4688,9
4689,2
4690,5
4691,5
4692,7
4693,5
4694,6
4695,5
4696,4
4697,0
4698,3
4699,5
4700,0
4701,3
4702,2
4703,9
4704,4
4705,7
4706,4
4707,4
4708,3
4709,6
4710,8
4711,9
4712,0
4713,0
4714,6
4715,2
4716,2
4717,2
4718,3
4719,2
4720,7
4721,3
4722,6
4723,9
4724,7
4725,1
4726,9
4727,4
4728,9
4729,9
4730,6
4731,7
4732,5
4733,9
4734,7
4735,2
4736,8
4737,6
4738,2
4739,0
4740,2
4741,6
4742,6
4743,5
4744,2
4745,6
4746,8
4747,0
4748,2
4749,6
4750,0
4751,0
4752,5
4753,6
4754,3
4755,1
4756,5
4757,1
4758,9
4759,5
4760,9
4761,7
4762,3
4763,5
4764,4
4765,3
4766,2
4767,5
4768,9
4769,0
4770,1
4771,1
4772,9
4773,2
4774,4
4775,9
4776,5
4777,8
4778,5
4779,3
4780,8
4781,7
4782,8
4783,0
4784,8
4785,1
4786,1
4787,6
4788,4
4789,0
4790,8
4791,5
4792,3
4793,7
4794,5
4795,0
4796,5
4797,5
4798,9
4799,8
4800,5
4801,5
4802,8
4803,7
4804,4
4805,2
4806,7
4807,5
4808,4
4809,5
4810,2
4811,9
4812,6
4813,3
4814,1
4815,3
4816,5
4817,2
4818,8
4819,2
4820,4
4821,9
4822,5
4823,2
4824,3
4825,8
4826,7
4827,0
4828,5
4829,5
4830,3
4831,7
4832,3
4833,8
4834,5
4835,5
4836,2
4837,5
4838,2
4839,0
4840,2
4841,7
4842,8
4843,1
4844,6
4845,9
4846,0
